"","STL","ATL","Series Winner"
"90712","0","3","ATL"
"90713","2","3","ATL"
"90714","3","2","STL"
"90715","2","3","ATL"
"90716","3","1","STL"
"90717","3","1","STL"
"90718","0","3","ATL"
"90719","1","3","ATL"
"90720","2","3","ATL"
"90721","3","0","STL"
"90722","3","1","STL"
"90723","1","3","ATL"
"90724","3","2","STL"
"90725","1","3","ATL"
"90726","2","3","ATL"
"90727","0","3","ATL"
"90728","1","3","ATL"
"90729","0","3","ATL"
"90730","3","1","STL"
"90731","2","3","ATL"
"90732","3","1","STL"
"90733","0","3","ATL"
"90734","0","3","ATL"
"90735","3","2","STL"
"90736","3","1","STL"
"90737","3","1","STL"
"90738","0","3","ATL"
"90739","3","2","STL"
"90740","2","3","ATL"
"90741","3","1","STL"
"90742","1","3","ATL"
"90743","3","2","STL"
"90744","0","3","ATL"
"90745","2","3","ATL"
"90746","2","3","ATL"
"90747","3","1","STL"
"90748","3","2","STL"
"90749","2","3","ATL"
"90750","2","3","ATL"
"90751","0","3","ATL"
"90752","2","3","ATL"
"90753","3","2","STL"
"90754","1","3","ATL"
"90755","2","3","ATL"
"90756","1","3","ATL"
"90757","0","3","ATL"
"90758","2","3","ATL"
"90759","0","3","ATL"
"90760","0","3","ATL"
"90761","0","3","ATL"
"90762","0","3","ATL"
"90763","0","3","ATL"
"90764","3","0","STL"
"90765","3","1","STL"
"90766","1","3","ATL"
"90767","3","1","STL"
"90768","2","3","ATL"
"90769","3","2","STL"
"90770","3","2","STL"
"90771","2","3","ATL"
"90772","2","3","ATL"
"90773","3","0","STL"
"90774","1","3","ATL"
"90775","3","2","STL"
"90776","3","2","STL"
"90777","3","2","STL"
"90778","2","3","ATL"
"90779","3","0","STL"
"90780","1","3","ATL"
"90781","0","3","ATL"
"90782","1","3","ATL"
"90783","0","3","ATL"
"90784","3","2","STL"
"90785","3","1","STL"
"90786","0","3","ATL"
"90787","2","3","ATL"
"90788","3","1","STL"
"90789","3","1","STL"
"90790","3","1","STL"
"90791","3","0","STL"
"90792","3","0","STL"
"90793","2","3","ATL"
"90794","3","0","STL"
"90795","3","1","STL"
"90796","2","3","ATL"
"90797","3","0","STL"
"90798","3","2","STL"
"90799","3","2","STL"
"90800","3","2","STL"
"90801","0","3","ATL"
"90802","3","2","STL"
"90803","1","3","ATL"
"90804","2","3","ATL"
"90805","2","3","ATL"
"90806","2","3","ATL"
"90807","3","1","STL"
"90808","3","1","STL"
"90809","1","3","ATL"
"90810","2","3","ATL"
"90811","1","3","ATL"
"90812","3","0","STL"
"90813","1","3","ATL"
"90814","3","0","STL"
"90815","1","3","ATL"
"90816","3","1","STL"
"90817","2","3","ATL"
"90818","3","1","STL"
"90819","0","3","ATL"
"90820","3","2","STL"
"90821","1","3","ATL"
"90822","3","0","STL"
"90823","1","3","ATL"
"90824","0","3","ATL"
"90825","1","3","ATL"
"90826","1","3","ATL"
"90827","1","3","ATL"
"90828","1","3","ATL"
"90829","2","3","ATL"
"90830","2","3","ATL"
"90831","2","3","ATL"
"90832","1","3","ATL"
"90833","2","3","ATL"
"90834","3","1","STL"
"90835","2","3","ATL"
"90836","0","3","ATL"
"90837","1","3","ATL"
"90838","3","1","STL"
"90839","1","3","ATL"
"90840","3","2","STL"
"90841","2","3","ATL"
"90842","0","3","ATL"
"90843","3","1","STL"
"90844","3","2","STL"
"90845","1","3","ATL"
"90846","2","3","ATL"
"90847","2","3","ATL"
"90848","2","3","ATL"
"90849","3","0","STL"
"90850","3","1","STL"
"90851","1","3","ATL"
"90852","1","3","ATL"
"90853","1","3","ATL"
"90854","3","2","STL"
"90855","1","3","ATL"
"90856","2","3","ATL"
"90857","0","3","ATL"
"90858","1","3","ATL"
"90859","3","2","STL"
"90860","3","2","STL"
"90861","1","3","ATL"
"90862","0","3","ATL"
"90863","0","3","ATL"
"90864","3","1","STL"
"90865","1","3","ATL"
"90866","1","3","ATL"
"90867","2","3","ATL"
"90868","2","3","ATL"
"90869","2","3","ATL"
"90870","0","3","ATL"
"90871","2","3","ATL"
"90872","3","1","STL"
"90873","0","3","ATL"
"90874","0","3","ATL"
"90875","1","3","ATL"
"90876","3","2","STL"
"90877","2","3","ATL"
"90878","2","3","ATL"
"90879","1","3","ATL"
"90880","3","1","STL"
"90881","3","1","STL"
"90882","0","3","ATL"
"90883","3","2","STL"
"90884","1","3","ATL"
"90885","1","3","ATL"
"90886","2","3","ATL"
"90887","1","3","ATL"
"90888","1","3","ATL"
"90889","1","3","ATL"
"90890","2","3","ATL"
"90891","1","3","ATL"
"90892","0","3","ATL"
"90893","3","2","STL"
"90894","2","3","ATL"
"90895","1","3","ATL"
"90896","3","0","STL"
"90897","3","2","STL"
"90898","3","1","STL"
"90899","1","3","ATL"
"90900","3","1","STL"
"90901","2","3","ATL"
"90902","3","2","STL"
"90903","2","3","ATL"
"90904","3","2","STL"
"90905","3","0","STL"
"90906","1","3","ATL"
"90907","2","3","ATL"
"90908","1","3","ATL"
"90909","1","3","ATL"
"90910","3","0","STL"
"90911","1","3","ATL"
"90912","3","1","STL"
"90913","3","2","STL"
"90914","3","2","STL"
"90915","1","3","ATL"
"90916","3","0","STL"
"90917","3","2","STL"
"90918","3","2","STL"
"90919","2","3","ATL"
"90920","0","3","ATL"
"90921","0","3","ATL"
"90922","0","3","ATL"
"90923","2","3","ATL"
"90924","2","3","ATL"
"90925","2","3","ATL"
"90926","0","3","ATL"
"90927","3","2","STL"
"90928","3","2","STL"
"90929","2","3","ATL"
"90930","3","1","STL"
"90931","2","3","ATL"
"90932","3","2","STL"
"90933","3","2","STL"
"90934","0","3","ATL"
"90935","1","3","ATL"
"90936","3","2","STL"
"90937","2","3","ATL"
"90938","3","2","STL"
"90939","0","3","ATL"
"90940","3","1","STL"
"90941","1","3","ATL"
"90942","3","2","STL"
"90943","3","2","STL"
"90944","2","3","ATL"
"90945","1","3","ATL"
"90946","1","3","ATL"
"90947","0","3","ATL"
"90948","1","3","ATL"
"90949","3","0","STL"
"90950","3","0","STL"
"90951","2","3","ATL"
"90952","2","3","ATL"
"90953","3","1","STL"
"90954","2","3","ATL"
"90955","3","2","STL"
"90956","0","3","ATL"
"90957","2","3","ATL"
"90958","0","3","ATL"
"90959","3","1","STL"
"90960","1","3","ATL"
"90961","3","2","STL"
"90962","1","3","ATL"
"90963","3","0","STL"
"90964","3","1","STL"
"90965","3","2","STL"
"90966","0","3","ATL"
"90967","3","1","STL"
"90968","3","2","STL"
"90969","3","2","STL"
"90970","1","3","ATL"
"90971","0","3","ATL"
"90972","0","3","ATL"
"90973","3","0","STL"
"90974","1","3","ATL"
"90975","0","3","ATL"
"90976","3","0","STL"
"90977","1","3","ATL"
"90978","3","0","STL"
"90979","3","1","STL"
"90980","3","2","STL"
"90981","3","2","STL"
"90982","3","2","STL"
"90983","2","3","ATL"
"90984","1","3","ATL"
"90985","0","3","ATL"
"90986","1","3","ATL"
"90987","1","3","ATL"
"90988","2","3","ATL"
"90989","3","0","STL"
"90990","3","1","STL"
"90991","3","0","STL"
"90992","0","3","ATL"
"90993","3","2","STL"
"90994","1","3","ATL"
"90995","1","3","ATL"
"90996","3","0","STL"
"90997","2","3","ATL"
"90998","2","3","ATL"
"90999","3","0","STL"
"91000","3","1","STL"
"91001","3","1","STL"
"91002","1","3","ATL"
"91003","3","1","STL"
"91004","2","3","ATL"
"91005","3","2","STL"
"91006","3","0","STL"
"91007","2","3","ATL"
"91008","2","3","ATL"
"91009","2","3","ATL"
"91010","2","3","ATL"
"91011","2","3","ATL"
"91012","2","3","ATL"
"91013","2","3","ATL"
"91014","1","3","ATL"
"91015","2","3","ATL"
"91016","0","3","ATL"
"91017","3","0","STL"
"91018","3","1","STL"
"91019","1","3","ATL"
"91020","1","3","ATL"
"91021","1","3","ATL"
"91022","3","2","STL"
"91023","3","0","STL"
"91024","1","3","ATL"
"91025","2","3","ATL"
"91026","2","3","ATL"
"91027","3","2","STL"
"91028","1","3","ATL"
"91029","1","3","ATL"
"91030","1","3","ATL"
"91031","0","3","ATL"
"91032","3","2","STL"
"91033","3","0","STL"
"91034","3","2","STL"
"91035","2","3","ATL"
"91036","3","2","STL"
"91037","1","3","ATL"
"91038","0","3","ATL"
"91039","2","3","ATL"
"91040","0","3","ATL"
"91041","3","0","STL"
"91042","2","3","ATL"
"91043","1","3","ATL"
"91044","1","3","ATL"
"91045","3","1","STL"
"91046","3","2","STL"
"91047","1","3","ATL"
"91048","3","1","STL"
"91049","3","0","STL"
"91050","0","3","ATL"
"91051","3","2","STL"
"91052","0","3","ATL"
"91053","0","3","ATL"
"91054","1","3","ATL"
"91055","2","3","ATL"
"91056","1","3","ATL"
"91057","2","3","ATL"
"91058","2","3","ATL"
"91059","1","3","ATL"
"91060","0","3","ATL"
"91061","2","3","ATL"
"91062","3","1","STL"
"91063","3","0","STL"
"91064","2","3","ATL"
"91065","3","2","STL"
"91066","1","3","ATL"
"91067","1","3","ATL"
"91068","3","0","STL"
"91069","1","3","ATL"
"91070","1","3","ATL"
"91071","3","2","STL"
"91072","1","3","ATL"
"91073","2","3","ATL"
"91074","2","3","ATL"
"91075","0","3","ATL"
"91076","0","3","ATL"
"91077","0","3","ATL"
"91078","2","3","ATL"
"91079","3","1","STL"
"91080","1","3","ATL"
"91081","0","3","ATL"
"91082","2","3","ATL"
"91083","3","2","STL"
"91084","3","1","STL"
"91085","1","3","ATL"
"91086","0","3","ATL"
"91087","0","3","ATL"
"91088","3","2","STL"
"91089","3","1","STL"
"91090","3","1","STL"
"91091","3","0","STL"
"91092","3","2","STL"
"91093","2","3","ATL"
"91094","1","3","ATL"
"91095","3","1","STL"
"91096","2","3","ATL"
"91097","1","3","ATL"
"91098","2","3","ATL"
"91099","1","3","ATL"
"91100","3","1","STL"
"91101","0","3","ATL"
"91102","3","1","STL"
"91103","1","3","ATL"
"91104","0","3","ATL"
"91105","1","3","ATL"
"91106","2","3","ATL"
"91107","1","3","ATL"
"91108","1","3","ATL"
"91109","2","3","ATL"
"91110","3","0","STL"
"91111","1","3","ATL"
"91112","1","3","ATL"
"91113","3","0","STL"
"91114","3","0","STL"
"91115","2","3","ATL"
"91116","1","3","ATL"
"91117","3","0","STL"
"91118","2","3","ATL"
"91119","1","3","ATL"
"91120","0","3","ATL"
"91121","1","3","ATL"
"91122","1","3","ATL"
"91123","3","1","STL"
"91124","2","3","ATL"
"91125","1","3","ATL"
"91126","0","3","ATL"
"91127","1","3","ATL"
"91128","3","0","STL"
"91129","3","2","STL"
"91130","1","3","ATL"
"91131","3","1","STL"
"91132","3","1","STL"
"91133","0","3","ATL"
"91134","2","3","ATL"
"91135","2","3","ATL"
"91136","3","2","STL"
"91137","3","1","STL"
"91138","0","3","ATL"
"91139","3","0","STL"
"91140","0","3","ATL"
"91141","1","3","ATL"
"91142","0","3","ATL"
"91143","2","3","ATL"
"91144","1","3","ATL"
"91145","1","3","ATL"
"91146","3","2","STL"
"91147","0","3","ATL"
"91148","2","3","ATL"
"91149","2","3","ATL"
"91150","2","3","ATL"
"91151","0","3","ATL"
"91152","3","2","STL"
"91153","3","1","STL"
"91154","3","1","STL"
"91155","1","3","ATL"
"91156","3","0","STL"
"91157","2","3","ATL"
"91158","3","2","STL"
"91159","3","2","STL"
"91160","3","2","STL"
"91161","1","3","ATL"
"91162","3","2","STL"
"91163","1","3","ATL"
"91164","3","2","STL"
"91165","0","3","ATL"
"91166","0","3","ATL"
"91167","1","3","ATL"
"91168","3","0","STL"
"91169","3","2","STL"
"91170","3","1","STL"
"91171","1","3","ATL"
"91172","1","3","ATL"
"91173","3","1","STL"
"91174","0","3","ATL"
"91175","0","3","ATL"
"91176","1","3","ATL"
"91177","2","3","ATL"
"91178","1","3","ATL"
"91179","3","1","STL"
"91180","2","3","ATL"
"91181","1","3","ATL"
"91182","1","3","ATL"
"91183","2","3","ATL"
"91184","1","3","ATL"
"91185","2","3","ATL"
"91186","2","3","ATL"
"91187","2","3","ATL"
"91188","3","1","STL"
"91189","2","3","ATL"
"91190","0","3","ATL"
"91191","1","3","ATL"
"91192","1","3","ATL"
"91193","3","1","STL"
"91194","3","2","STL"
"91195","2","3","ATL"
"91196","3","0","STL"
"91197","1","3","ATL"
"91198","1","3","ATL"
"91199","3","2","STL"
"91200","2","3","ATL"
"91201","2","3","ATL"
"91202","1","3","ATL"
"91203","3","1","STL"
"91204","3","1","STL"
"91205","3","2","STL"
"91206","2","3","ATL"
"91207","0","3","ATL"
"91208","1","3","ATL"
"91209","2","3","ATL"
"91210","3","0","STL"
"91211","0","3","ATL"
"91212","3","0","STL"
"91213","1","3","ATL"
"91214","0","3","ATL"
"91215","3","0","STL"
"91216","1","3","ATL"
"91217","2","3","ATL"
"91218","0","3","ATL"
"91219","2","3","ATL"
"91220","0","3","ATL"
"91221","2","3","ATL"
"91222","0","3","ATL"
"91223","1","3","ATL"
"91224","1","3","ATL"
"91225","1","3","ATL"
"91226","2","3","ATL"
"91227","3","2","STL"
"91228","0","3","ATL"
"91229","2","3","ATL"
"91230","1","3","ATL"
"91231","3","2","STL"
"91232","0","3","ATL"
"91233","0","3","ATL"
"91234","3","0","STL"
"91235","2","3","ATL"
"91236","2","3","ATL"
"91237","2","3","ATL"
"91238","2","3","ATL"
"91239","0","3","ATL"
"91240","3","1","STL"
"91241","2","3","ATL"
"91242","1","3","ATL"
"91243","2","3","ATL"
"91244","0","3","ATL"
"91245","2","3","ATL"
"91246","1","3","ATL"
"91247","2","3","ATL"
"91248","1","3","ATL"
"91249","1","3","ATL"
"91250","0","3","ATL"
"91251","1","3","ATL"
"91252","1","3","ATL"
"91253","1","3","ATL"
"91254","3","2","STL"
"91255","1","3","ATL"
"91256","1","3","ATL"
"91257","3","0","STL"
"91258","3","0","STL"
"91259","3","2","STL"
"91260","0","3","ATL"
"91261","0","3","ATL"
"91262","1","3","ATL"
"91263","1","3","ATL"
"91264","1","3","ATL"
"91265","2","3","ATL"
"91266","0","3","ATL"
"91267","3","1","STL"
"91268","0","3","ATL"
"91269","2","3","ATL"
"91270","1","3","ATL"
"91271","2","3","ATL"
"91272","3","1","STL"
"91273","0","3","ATL"
"91274","1","3","ATL"
"91275","2","3","ATL"
"91276","1","3","ATL"
"91277","3","2","STL"
"91278","3","0","STL"
"91279","2","3","ATL"
"91280","2","3","ATL"
"91281","3","2","STL"
"91282","3","2","STL"
"91283","3","1","STL"
"91284","1","3","ATL"
"91285","3","2","STL"
"91286","0","3","ATL"
"91287","3","2","STL"
"91288","3","1","STL"
"91289","0","3","ATL"
"91290","0","3","ATL"
"91291","3","1","STL"
"91292","2","3","ATL"
"91293","3","1","STL"
"91294","3","2","STL"
"91295","3","0","STL"
"91296","3","0","STL"
"91297","1","3","ATL"
"91298","0","3","ATL"
"91299","1","3","ATL"
"91300","0","3","ATL"
"91301","3","2","STL"
"91302","3","2","STL"
"91303","1","3","ATL"
"91304","0","3","ATL"
"91305","3","0","STL"
"91306","3","2","STL"
"91307","1","3","ATL"
"91308","3","1","STL"
"91309","1","3","ATL"
"91310","0","3","ATL"
"91311","1","3","ATL"
"91312","1","3","ATL"
"91313","3","2","STL"
"91314","3","1","STL"
"91315","2","3","ATL"
"91316","3","2","STL"
"91317","1","3","ATL"
"91318","3","1","STL"
"91319","2","3","ATL"
"91320","3","2","STL"
"91321","2","3","ATL"
"91322","2","3","ATL"
"91323","3","1","STL"
"91324","3","1","STL"
"91325","1","3","ATL"
"91326","1","3","ATL"
"91327","0","3","ATL"
"91328","1","3","ATL"
"91329","0","3","ATL"
"91330","1","3","ATL"
"91331","0","3","ATL"
"91332","3","1","STL"
"91333","2","3","ATL"
"91334","2","3","ATL"
"91335","2","3","ATL"
"91336","3","2","STL"
"91337","2","3","ATL"
"91338","3","1","STL"
"91339","3","2","STL"
"91340","3","1","STL"
"91341","3","0","STL"
"91342","1","3","ATL"
"91343","0","3","ATL"
"91344","1","3","ATL"
"91345","2","3","ATL"
"91346","1","3","ATL"
"91347","3","1","STL"
"91348","1","3","ATL"
"91349","1","3","ATL"
"91350","2","3","ATL"
"91351","3","2","STL"
"91352","3","1","STL"
"91353","1","3","ATL"
"91354","3","2","STL"
"91355","0","3","ATL"
"91356","3","2","STL"
"91357","2","3","ATL"
"91358","2","3","ATL"
"91359","3","0","STL"
"91360","0","3","ATL"
"91361","0","3","ATL"
"91362","2","3","ATL"
"91363","1","3","ATL"
"91364","1","3","ATL"
"91365","3","1","STL"
"91366","0","3","ATL"
"91367","3","0","STL"
"91368","2","3","ATL"
"91369","3","0","STL"
"91370","1","3","ATL"
"91371","2","3","ATL"
"91372","2","3","ATL"
"91373","1","3","ATL"
"91374","2","3","ATL"
"91375","3","2","STL"
"91376","2","3","ATL"
"91377","1","3","ATL"
"91378","3","2","STL"
"91379","3","0","STL"
"91380","1","3","ATL"
"91381","2","3","ATL"
"91382","3","1","STL"
"91383","0","3","ATL"
"91384","3","2","STL"
"91385","3","0","STL"
"91386","3","2","STL"
"91387","3","1","STL"
"91388","3","1","STL"
"91389","2","3","ATL"
"91390","1","3","ATL"
"91391","2","3","ATL"
"91392","3","2","STL"
"91393","1","3","ATL"
"91394","0","3","ATL"
"91395","3","1","STL"
"91396","3","0","STL"
"91397","0","3","ATL"
"91398","3","2","STL"
"91399","1","3","ATL"
"91400","1","3","ATL"
"91401","3","2","STL"
"91402","3","2","STL"
"91403","2","3","ATL"
"91404","1","3","ATL"
"91405","0","3","ATL"
"91406","3","1","STL"
"91407","3","1","STL"
"91408","3","2","STL"
"91409","3","2","STL"
"91410","2","3","ATL"
"91411","2","3","ATL"
"91412","3","2","STL"
"91413","3","0","STL"
"91414","1","3","ATL"
"91415","3","1","STL"
"91416","1","3","ATL"
"91417","2","3","ATL"
"91418","3","2","STL"
"91419","3","2","STL"
"91420","0","3","ATL"
"91421","3","2","STL"
"91422","3","2","STL"
"91423","0","3","ATL"
"91424","0","3","ATL"
"91425","1","3","ATL"
"91426","3","0","STL"
"91427","3","0","STL"
"91428","3","0","STL"
"91429","2","3","ATL"
"91430","1","3","ATL"
"91431","3","0","STL"
"91432","2","3","ATL"
"91433","0","3","ATL"
"91434","3","2","STL"
"91435","3","1","STL"
"91436","3","0","STL"
"91437","1","3","ATL"
"91438","3","2","STL"
"91439","2","3","ATL"
"91440","2","3","ATL"
"91441","0","3","ATL"
"91442","2","3","ATL"
"91443","1","3","ATL"
"91444","0","3","ATL"
"91445","3","2","STL"
"91446","2","3","ATL"
"91447","3","1","STL"
"91448","3","2","STL"
"91449","0","3","ATL"
"91450","3","2","STL"
"91451","3","0","STL"
"91452","3","2","STL"
"91453","2","3","ATL"
"91454","3","0","STL"
"91455","1","3","ATL"
"91456","1","3","ATL"
"91457","1","3","ATL"
"91458","2","3","ATL"
"91459","0","3","ATL"
"91460","3","2","STL"
"91461","3","1","STL"
"91462","2","3","ATL"
"91463","3","1","STL"
"91464","3","0","STL"
"91465","2","3","ATL"
"91466","3","1","STL"
"91467","3","1","STL"
"91468","3","2","STL"
"91469","2","3","ATL"
"91470","0","3","ATL"
"91471","1","3","ATL"
"91472","3","2","STL"
"91473","0","3","ATL"
"91474","3","2","STL"
"91475","3","1","STL"
"91476","3","1","STL"
"91477","3","1","STL"
"91478","2","3","ATL"
"91479","3","1","STL"
"91480","1","3","ATL"
"91481","1","3","ATL"
"91482","0","3","ATL"
"91483","0","3","ATL"
"91484","3","0","STL"
"91485","0","3","ATL"
"91486","3","0","STL"
"91487","2","3","ATL"
"91488","1","3","ATL"
"91489","1","3","ATL"
"91490","3","2","STL"
"91491","3","0","STL"
"91492","1","3","ATL"
"91493","3","1","STL"
"91494","1","3","ATL"
"91495","1","3","ATL"
"91496","1","3","ATL"
"91497","0","3","ATL"
"91498","0","3","ATL"
"91499","3","1","STL"
"91500","0","3","ATL"
"91501","3","2","STL"
"91502","0","3","ATL"
"91503","0","3","ATL"
"91504","0","3","ATL"
"91505","0","3","ATL"
"91506","2","3","ATL"
"91507","3","2","STL"
"91508","3","2","STL"
"91509","3","1","STL"
"91510","2","3","ATL"
"91511","3","2","STL"
"91512","1","3","ATL"
"91513","3","2","STL"
"91514","1","3","ATL"
"91515","1","3","ATL"
"91516","2","3","ATL"
"91517","0","3","ATL"
"91518","0","3","ATL"
"91519","0","3","ATL"
"91520","1","3","ATL"
"91521","1","3","ATL"
"91522","3","0","STL"
"91523","0","3","ATL"
"91524","2","3","ATL"
"91525","3","1","STL"
"91526","1","3","ATL"
"91527","2","3","ATL"
"91528","1","3","ATL"
"91529","3","0","STL"
"91530","0","3","ATL"
"91531","2","3","ATL"
"91532","3","0","STL"
"91533","2","3","ATL"
"91534","1","3","ATL"
"91535","1","3","ATL"
"91536","1","3","ATL"
"91537","3","2","STL"
"91538","0","3","ATL"
"91539","0","3","ATL"
"91540","0","3","ATL"
"91541","0","3","ATL"
"91542","3","0","STL"
"91543","3","2","STL"
"91544","3","0","STL"
"91545","0","3","ATL"
"91546","2","3","ATL"
"91547","0","3","ATL"
"91548","1","3","ATL"
"91549","3","0","STL"
"91550","1","3","ATL"
"91551","3","1","STL"
"91552","2","3","ATL"
"91553","1","3","ATL"
"91554","3","1","STL"
"91555","3","2","STL"
"91556","1","3","ATL"
"91557","1","3","ATL"
"91558","3","2","STL"
"91559","3","2","STL"
"91560","3","2","STL"
"91561","1","3","ATL"
"91562","3","2","STL"
"91563","3","1","STL"
"91564","2","3","ATL"
"91565","3","2","STL"
"91566","1","3","ATL"
"91567","0","3","ATL"
"91568","1","3","ATL"
"91569","1","3","ATL"
"91570","3","1","STL"
"91571","3","2","STL"
"91572","3","1","STL"
"91573","0","3","ATL"
"91574","2","3","ATL"
"91575","2","3","ATL"
"91576","1","3","ATL"
"91577","2","3","ATL"
"91578","0","3","ATL"
"91579","3","0","STL"
"91580","3","1","STL"
"91581","2","3","ATL"
"91582","3","0","STL"
"91583","3","2","STL"
"91584","3","0","STL"
"91585","3","1","STL"
"91586","1","3","ATL"
"91587","3","0","STL"
"91588","3","2","STL"
"91589","3","0","STL"
"91590","2","3","ATL"
"91591","3","2","STL"
"91592","2","3","ATL"
"91593","3","0","STL"
"91594","3","1","STL"
"91595","1","3","ATL"
"91596","2","3","ATL"
"91597","1","3","ATL"
"91598","3","2","STL"
"91599","2","3","ATL"
"91600","3","0","STL"
"91601","0","3","ATL"
"91602","3","0","STL"
"91603","1","3","ATL"
"91604","2","3","ATL"
"91605","3","0","STL"
"91606","1","3","ATL"
"91607","3","1","STL"
"91608","1","3","ATL"
"91609","2","3","ATL"
"91610","1","3","ATL"
"91611","2","3","ATL"
"91612","2","3","ATL"
"91613","2","3","ATL"
"91614","1","3","ATL"
"91615","3","0","STL"
"91616","3","2","STL"
"91617","1","3","ATL"
"91618","3","0","STL"
"91619","1","3","ATL"
"91620","1","3","ATL"
"91621","2","3","ATL"
"91622","0","3","ATL"
"91623","1","3","ATL"
"91624","3","0","STL"
"91625","3","1","STL"
"91626","0","3","ATL"
"91627","1","3","ATL"
"91628","3","2","STL"
"91629","3","1","STL"
"91630","2","3","ATL"
"91631","3","1","STL"
"91632","1","3","ATL"
"91633","2","3","ATL"
"91634","1","3","ATL"
"91635","3","2","STL"
"91636","3","1","STL"
"91637","3","0","STL"
"91638","1","3","ATL"
"91639","1","3","ATL"
"91640","3","2","STL"
"91641","2","3","ATL"
"91642","3","2","STL"
"91643","3","0","STL"
"91644","3","1","STL"
"91645","0","3","ATL"
"91646","1","3","ATL"
