"","WSN","LAD","Series Winner"
"81238","1","3","LAD"
"81239","1","3","LAD"
"81240","0","3","LAD"
"81241","3","0","WSN"
"81242","3","0","WSN"
"81243","1","3","LAD"
"81244","1","3","LAD"
"81245","2","3","LAD"
"81246","2","3","LAD"
"81247","0","3","LAD"
"81248","3","2","WSN"
"81249","2","3","LAD"
"81250","2","3","LAD"
"81251","2","3","LAD"
"81252","1","3","LAD"
"81253","1","3","LAD"
"81254","3","1","WSN"
"81255","0","3","LAD"
"81256","1","3","LAD"
"81257","1","3","LAD"
"81258","2","3","LAD"
"81259","3","2","WSN"
"81260","3","1","WSN"
"81261","2","3","LAD"
"81262","2","3","LAD"
"81263","1","3","LAD"
"81264","3","2","WSN"
"81265","0","3","LAD"
"81266","1","3","LAD"
"81267","2","3","LAD"
"81268","1","3","LAD"
"81269","1","3","LAD"
"81270","3","1","WSN"
"81271","2","3","LAD"
"81272","0","3","LAD"
"81273","2","3","LAD"
"81274","0","3","LAD"
"81275","3","1","WSN"
"81276","2","3","LAD"
"81277","2","3","LAD"
"81278","0","3","LAD"
"81279","1","3","LAD"
"81280","2","3","LAD"
"81281","1","3","LAD"
"81282","3","1","WSN"
"81283","0","3","LAD"
"81284","3","1","WSN"
"81285","1","3","LAD"
"81286","2","3","LAD"
"81287","2","3","LAD"
"81288","2","3","LAD"
"81289","2","3","LAD"
"81290","2","3","LAD"
"81291","0","3","LAD"
"81292","3","1","WSN"
"81293","3","1","WSN"
"81294","1","3","LAD"
"81295","1","3","LAD"
"81296","0","3","LAD"
"81297","0","3","LAD"
"81298","2","3","LAD"
"81299","3","0","WSN"
"81300","2","3","LAD"
"81301","2","3","LAD"
"81302","3","2","WSN"
"81303","3","1","WSN"
"81304","1","3","LAD"
"81305","1","3","LAD"
"81306","0","3","LAD"
"81307","3","2","WSN"
"81308","3","0","WSN"
"81309","3","1","WSN"
"81310","2","3","LAD"
"81311","3","1","WSN"
"81312","3","1","WSN"
"81313","2","3","LAD"
"81314","3","1","WSN"
"81315","0","3","LAD"
"81316","0","3","LAD"
"81317","0","3","LAD"
"81318","0","3","LAD"
"81319","0","3","LAD"
"81320","2","3","LAD"
"81321","2","3","LAD"
"81322","3","2","WSN"
"81323","3","1","WSN"
"81324","0","3","LAD"
"81325","1","3","LAD"
"81326","2","3","LAD"
"81327","1","3","LAD"
"81328","3","1","WSN"
"81329","1","3","LAD"
"81330","0","3","LAD"
"81331","3","1","WSN"
"81332","0","3","LAD"
"81333","2","3","LAD"
"81334","2","3","LAD"
"81335","3","0","WSN"
"81336","3","1","WSN"
"81337","2","3","LAD"
"81338","3","2","WSN"
"81339","0","3","LAD"
"81340","3","1","WSN"
"81341","1","3","LAD"
"81342","0","3","LAD"
"81343","3","2","WSN"
"81344","2","3","LAD"
"81345","1","3","LAD"
"81346","1","3","LAD"
"81347","2","3","LAD"
"81348","3","1","WSN"
"81349","3","1","WSN"
"81350","3","2","WSN"
"81351","1","3","LAD"
"81352","1","3","LAD"
"81353","2","3","LAD"
"81354","3","1","WSN"
"81355","3","0","WSN"
"81356","2","3","LAD"
"81357","1","3","LAD"
"81358","1","3","LAD"
"81359","3","1","WSN"
"81360","3","1","WSN"
"81361","0","3","LAD"
"81362","1","3","LAD"
"81363","0","3","LAD"
"81364","2","3","LAD"
"81365","3","1","WSN"
"81366","1","3","LAD"
"81367","2","3","LAD"
"81368","3","1","WSN"
"81369","1","3","LAD"
"81370","3","2","WSN"
"81371","2","3","LAD"
"81372","3","0","WSN"
"81373","2","3","LAD"
"81374","3","1","WSN"
"81375","2","3","LAD"
"81376","1","3","LAD"
"81377","1","3","LAD"
"81378","0","3","LAD"
"81379","1","3","LAD"
"81380","2","3","LAD"
"81381","1","3","LAD"
"81382","3","1","WSN"
"81383","3","1","WSN"
"81384","0","3","LAD"
"81385","2","3","LAD"
"81386","1","3","LAD"
"81387","0","3","LAD"
"81388","1","3","LAD"
"81389","2","3","LAD"
"81390","2","3","LAD"
"81391","1","3","LAD"
"81392","3","1","WSN"
"81393","1","3","LAD"
"81394","0","3","LAD"
"81395","3","2","WSN"
"81396","1","3","LAD"
"81397","3","2","WSN"
"81398","0","3","LAD"
"81399","1","3","LAD"
"81400","0","3","LAD"
"81401","2","3","LAD"
"81402","1","3","LAD"
"81403","1","3","LAD"
"81404","1","3","LAD"
"81405","1","3","LAD"
"81406","1","3","LAD"
"81407","1","3","LAD"
"81408","2","3","LAD"
"81409","0","3","LAD"
"81410","0","3","LAD"
"81411","0","3","LAD"
"81412","3","1","WSN"
"81413","3","1","WSN"
"81414","1","3","LAD"
"81415","0","3","LAD"
"81416","2","3","LAD"
"81417","0","3","LAD"
"81418","1","3","LAD"
"81419","2","3","LAD"
"81420","0","3","LAD"
"81421","1","3","LAD"
"81422","2","3","LAD"
"81423","1","3","LAD"
"81424","3","2","WSN"
"81425","3","2","WSN"
"81426","0","3","LAD"
"81427","2","3","LAD"
"81428","0","3","LAD"
"81429","3","1","WSN"
"81430","1","3","LAD"
"81431","3","2","WSN"
"81432","1","3","LAD"
"81433","0","3","LAD"
"81434","2","3","LAD"
"81435","2","3","LAD"
"81436","0","3","LAD"
"81437","1","3","LAD"
"81438","0","3","LAD"
"81439","2","3","LAD"
"81440","2","3","LAD"
"81441","3","2","WSN"
"81442","3","1","WSN"
"81443","0","3","LAD"
"81444","1","3","LAD"
"81445","0","3","LAD"
"81446","3","1","WSN"
"81447","0","3","LAD"
"81448","3","1","WSN"
"81449","0","3","LAD"
"81450","2","3","LAD"
"81451","0","3","LAD"
"81452","2","3","LAD"
"81453","2","3","LAD"
"81454","2","3","LAD"
"81455","1","3","LAD"
"81456","1","3","LAD"
"81457","0","3","LAD"
"81458","3","1","WSN"
"81459","3","1","WSN"
"81460","0","3","LAD"
"81461","1","3","LAD"
"81462","0","3","LAD"
"81463","1","3","LAD"
"81464","0","3","LAD"
"81465","2","3","LAD"
"81466","3","1","WSN"
"81467","3","1","WSN"
"81468","3","2","WSN"
"81469","2","3","LAD"
"81470","1","3","LAD"
"81471","0","3","LAD"
"81472","3","1","WSN"
"81473","0","3","LAD"
"81474","3","0","WSN"
"81475","3","2","WSN"
"81476","0","3","LAD"
"81477","3","1","WSN"
"81478","3","1","WSN"
"81479","1","3","LAD"
"81480","2","3","LAD"
"81481","2","3","LAD"
"81482","1","3","LAD"
"81483","2","3","LAD"
"81484","0","3","LAD"
"81485","1","3","LAD"
"81486","1","3","LAD"
"81487","2","3","LAD"
"81488","2","3","LAD"
"81489","0","3","LAD"
"81490","1","3","LAD"
"81491","2","3","LAD"
"81492","3","1","WSN"
"81493","2","3","LAD"
"81494","3","2","WSN"
"81495","3","1","WSN"
"81496","3","1","WSN"
"81497","1","3","LAD"
"81498","2","3","LAD"
"81499","0","3","LAD"
"81500","3","0","WSN"
"81501","2","3","LAD"
"81502","0","3","LAD"
"81503","2","3","LAD"
"81504","3","2","WSN"
"81505","2","3","LAD"
"81506","2","3","LAD"
"81507","1","3","LAD"
"81508","3","1","WSN"
"81509","3","2","WSN"
"81510","3","1","WSN"
"81511","1","3","LAD"
"81512","2","3","LAD"
"81513","0","3","LAD"
"81514","2","3","LAD"
"81515","3","1","WSN"
"81516","2","3","LAD"
"81517","2","3","LAD"
"81518","1","3","LAD"
"81519","2","3","LAD"
"81520","3","2","WSN"
"81521","2","3","LAD"
"81522","1","3","LAD"
"81523","2","3","LAD"
"81524","2","3","LAD"
"81525","2","3","LAD"
"81526","0","3","LAD"
"81527","0","3","LAD"
"81528","1","3","LAD"
"81529","3","0","WSN"
"81530","2","3","LAD"
"81531","0","3","LAD"
"81532","2","3","LAD"
"81533","3","2","WSN"
"81534","2","3","LAD"
"81535","2","3","LAD"
"81536","1","3","LAD"
"81537","2","3","LAD"
"81538","2","3","LAD"
"81539","3","1","WSN"
"81540","1","3","LAD"
"81541","3","1","WSN"
"81542","3","2","WSN"
"81543","2","3","LAD"
"81544","1","3","LAD"
"81545","1","3","LAD"
"81546","3","1","WSN"
"81547","0","3","LAD"
"81548","3","2","WSN"
"81549","0","3","LAD"
"81550","3","0","WSN"
"81551","0","3","LAD"
"81552","0","3","LAD"
"81553","2","3","LAD"
"81554","2","3","LAD"
"81555","3","1","WSN"
"81556","2","3","LAD"
"81557","1","3","LAD"
"81558","1","3","LAD"
"81559","0","3","LAD"
"81560","3","2","WSN"
"81561","2","3","LAD"
"81562","2","3","LAD"
"81563","0","3","LAD"
"81564","0","3","LAD"
"81565","2","3","LAD"
"81566","3","1","WSN"
"81567","1","3","LAD"
"81568","3","1","WSN"
"81569","2","3","LAD"
"81570","2","3","LAD"
"81571","3","0","WSN"
"81572","1","3","LAD"
"81573","3","2","WSN"
"81574","1","3","LAD"
"81575","1","3","LAD"
"81576","2","3","LAD"
"81577","3","2","WSN"
"81578","0","3","LAD"
"81579","3","1","WSN"
"81580","0","3","LAD"
"81581","2","3","LAD"
"81582","3","1","WSN"
"81583","3","0","WSN"
"81584","3","2","WSN"
"81585","1","3","LAD"
"81586","0","3","LAD"
"81587","2","3","LAD"
"81588","0","3","LAD"
"81589","3","2","WSN"
"81590","2","3","LAD"
"81591","1","3","LAD"
"81592","3","2","WSN"
"81593","0","3","LAD"
"81594","1","3","LAD"
"81595","3","1","WSN"
"81596","3","2","WSN"
"81597","3","1","WSN"
"81598","2","3","LAD"
"81599","3","0","WSN"
"81600","3","2","WSN"
"81601","1","3","LAD"
"81602","1","3","LAD"
"81603","2","3","LAD"
"81604","1","3","LAD"
"81605","1","3","LAD"
"81606","1","3","LAD"
"81607","3","2","WSN"
"81608","0","3","LAD"
"81609","0","3","LAD"
"81610","1","3","LAD"
"81611","3","0","WSN"
"81612","2","3","LAD"
"81613","3","0","WSN"
"81614","3","1","WSN"
"81615","1","3","LAD"
"81616","2","3","LAD"
"81617","1","3","LAD"
"81618","2","3","LAD"
"81619","3","1","WSN"
"81620","0","3","LAD"
"81621","3","1","WSN"
"81622","0","3","LAD"
"81623","1","3","LAD"
"81624","2","3","LAD"
"81625","1","3","LAD"
"81626","2","3","LAD"
"81627","2","3","LAD"
"81628","2","3","LAD"
"81629","1","3","LAD"
"81630","3","1","WSN"
"81631","3","2","WSN"
"81632","3","1","WSN"
"81633","2","3","LAD"
"81634","1","3","LAD"
"81635","3","1","WSN"
"81636","2","3","LAD"
"81637","0","3","LAD"
"81638","2","3","LAD"
"81639","2","3","LAD"
"81640","3","0","WSN"
"81641","1","3","LAD"
"81642","2","3","LAD"
"81643","2","3","LAD"
"81644","3","1","WSN"
"81645","1","3","LAD"
"81646","3","2","WSN"
"81647","0","3","LAD"
"81648","3","2","WSN"
"81649","1","3","LAD"
"81650","3","0","WSN"
"81651","1","3","LAD"
"81652","0","3","LAD"
"81653","1","3","LAD"
"81654","3","1","WSN"
"81655","2","3","LAD"
"81656","0","3","LAD"
"81657","3","0","WSN"
"81658","0","3","LAD"
"81659","3","1","WSN"
"81660","2","3","LAD"
"81661","2","3","LAD"
"81662","3","1","WSN"
"81663","3","0","WSN"
"81664","3","1","WSN"
"81665","2","3","LAD"
"81666","2","3","LAD"
"81667","3","1","WSN"
"81668","3","2","WSN"
"81669","3","1","WSN"
"81670","2","3","LAD"
"81671","0","3","LAD"
"81672","2","3","LAD"
"81673","3","1","WSN"
"81674","0","3","LAD"
"81675","0","3","LAD"
"81676","0","3","LAD"
"81677","3","1","WSN"
"81678","0","3","LAD"
"81679","2","3","LAD"
"81680","0","3","LAD"
"81681","3","2","WSN"
"81682","2","3","LAD"
"81683","1","3","LAD"
"81684","2","3","LAD"
"81685","3","1","WSN"
"81686","2","3","LAD"
"81687","1","3","LAD"
"81688","1","3","LAD"
"81689","2","3","LAD"
"81690","2","3","LAD"
"81691","3","1","WSN"
"81692","3","1","WSN"
"81693","3","1","WSN"
"81694","1","3","LAD"
"81695","1","3","LAD"
"81696","2","3","LAD"
"81697","2","3","LAD"
"81698","1","3","LAD"
"81699","2","3","LAD"
"81700","3","1","WSN"
"81701","1","3","LAD"
"81702","2","3","LAD"
"81703","2","3","LAD"
"81704","1","3","LAD"
"81705","2","3","LAD"
"81706","2","3","LAD"
"81707","2","3","LAD"
"81708","3","1","WSN"
"81709","1","3","LAD"
"81710","3","1","WSN"
"81711","2","3","LAD"
"81712","2","3","LAD"
"81713","0","3","LAD"
"81714","1","3","LAD"
"81715","2","3","LAD"
"81716","2","3","LAD"
"81717","3","1","WSN"
"81718","3","2","WSN"
"81719","0","3","LAD"
"81720","2","3","LAD"
"81721","2","3","LAD"
"81722","1","3","LAD"
"81723","0","3","LAD"
"81724","1","3","LAD"
"81725","0","3","LAD"
"81726","3","0","WSN"
"81727","2","3","LAD"
"81728","0","3","LAD"
"81729","3","1","WSN"
"81730","2","3","LAD"
"81731","3","0","WSN"
"81732","3","0","WSN"
"81733","2","3","LAD"
"81734","3","0","WSN"
"81735","2","3","LAD"
"81736","1","3","LAD"
"81737","2","3","LAD"
"81738","2","3","LAD"
"81739","1","3","LAD"
"81740","0","3","LAD"
"81741","2","3","LAD"
"81742","2","3","LAD"
"81743","1","3","LAD"
"81744","0","3","LAD"
"81745","1","3","LAD"
"81746","2","3","LAD"
"81747","2","3","LAD"
"81748","2","3","LAD"
"81749","2","3","LAD"
"81750","1","3","LAD"
"81751","1","3","LAD"
"81752","3","0","WSN"
"81753","3","1","WSN"
"81754","0","3","LAD"
"81755","3","1","WSN"
"81756","0","3","LAD"
"81757","3","1","WSN"
"81758","2","3","LAD"
"81759","3","1","WSN"
"81760","1","3","LAD"
"81761","0","3","LAD"
"81762","1","3","LAD"
"81763","2","3","LAD"
"81764","1","3","LAD"
"81765","3","0","WSN"
"81766","0","3","LAD"
"81767","2","3","LAD"
"81768","0","3","LAD"
"81769","3","2","WSN"
"81770","1","3","LAD"
"81771","3","1","WSN"
"81772","3","1","WSN"
"81773","2","3","LAD"
"81774","0","3","LAD"
"81775","3","1","WSN"
"81776","0","3","LAD"
"81777","3","2","WSN"
"81778","1","3","LAD"
"81779","2","3","LAD"
"81780","0","3","LAD"
"81781","3","0","WSN"
"81782","1","3","LAD"
"81783","0","3","LAD"
"81784","1","3","LAD"
"81785","1","3","LAD"
"81786","3","2","WSN"
"81787","0","3","LAD"
"81788","3","1","WSN"
"81789","2","3","LAD"
"81790","0","3","LAD"
"81791","0","3","LAD"
"81792","0","3","LAD"
"81793","2","3","LAD"
"81794","2","3","LAD"
"81795","2","3","LAD"
"81796","1","3","LAD"
"81797","1","3","LAD"
"81798","1","3","LAD"
"81799","2","3","LAD"
"81800","1","3","LAD"
"81801","2","3","LAD"
"81802","3","1","WSN"
"81803","2","3","LAD"
"81804","3","1","WSN"
"81805","3","0","WSN"
"81806","1","3","LAD"
"81807","2","3","LAD"
"81808","1","3","LAD"
"81809","1","3","LAD"
"81810","3","0","WSN"
"81811","0","3","LAD"
"81812","1","3","LAD"
"81813","3","1","WSN"
"81814","3","0","WSN"
"81815","1","3","LAD"
"81816","2","3","LAD"
"81817","2","3","LAD"
"81818","1","3","LAD"
"81819","3","1","WSN"
"81820","1","3","LAD"
"81821","0","3","LAD"
"81822","2","3","LAD"
"81823","2","3","LAD"
"81824","0","3","LAD"
"81825","2","3","LAD"
"81826","3","0","WSN"
"81827","2","3","LAD"
"81828","3","2","WSN"
"81829","2","3","LAD"
"81830","2","3","LAD"
"81831","2","3","LAD"
"81832","0","3","LAD"
"81833","3","1","WSN"
"81834","0","3","LAD"
"81835","1","3","LAD"
"81836","0","3","LAD"
"81837","2","3","LAD"
"81838","3","1","WSN"
"81839","3","1","WSN"
"81840","2","3","LAD"
"81841","3","0","WSN"
"81842","1","3","LAD"
"81843","3","1","WSN"
"81844","0","3","LAD"
"81845","1","3","LAD"
"81846","3","0","WSN"
"81847","3","1","WSN"
"81848","0","3","LAD"
"81849","3","1","WSN"
"81850","3","0","WSN"
"81851","0","3","LAD"
"81852","1","3","LAD"
"81853","1","3","LAD"
"81854","2","3","LAD"
"81855","2","3","LAD"
"81856","2","3","LAD"
"81857","2","3","LAD"
"81858","2","3","LAD"
"81859","3","2","WSN"
"81860","1","3","LAD"
"81861","2","3","LAD"
"81862","2","3","LAD"
"81863","0","3","LAD"
"81864","2","3","LAD"
"81865","2","3","LAD"
"81866","2","3","LAD"
"81867","2","3","LAD"
"81868","3","1","WSN"
"81869","0","3","LAD"
"81870","0","3","LAD"
"81871","1","3","LAD"
"81872","0","3","LAD"
"81873","2","3","LAD"
"81874","2","3","LAD"
"81875","2","3","LAD"
"81876","3","1","WSN"
"81877","2","3","LAD"
"81878","0","3","LAD"
"81879","2","3","LAD"
"81880","1","3","LAD"
"81881","2","3","LAD"
"81882","0","3","LAD"
"81883","3","0","WSN"
"81884","0","3","LAD"
"81885","0","3","LAD"
"81886","3","1","WSN"
"81887","1","3","LAD"
"81888","2","3","LAD"
"81889","3","1","WSN"
"81890","1","3","LAD"
"81891","0","3","LAD"
"81892","1","3","LAD"
"81893","3","1","WSN"
"81894","2","3","LAD"
"81895","1","3","LAD"
"81896","0","3","LAD"
"81897","0","3","LAD"
"81898","1","3","LAD"
"81899","3","0","WSN"
"81900","0","3","LAD"
"81901","0","3","LAD"
"81902","1","3","LAD"
"81903","2","3","LAD"
"81904","2","3","LAD"
"81905","2","3","LAD"
"81906","1","3","LAD"
"81907","2","3","LAD"
"81908","0","3","LAD"
"81909","1","3","LAD"
"81910","1","3","LAD"
"81911","3","2","WSN"
"81912","1","3","LAD"
"81913","1","3","LAD"
"81914","2","3","LAD"
"81915","2","3","LAD"
"81916","1","3","LAD"
"81917","3","1","WSN"
"81918","0","3","LAD"
"81919","2","3","LAD"
"81920","3","0","WSN"
"81921","1","3","LAD"
"81922","0","3","LAD"
"81923","1","3","LAD"
"81924","2","3","LAD"
"81925","1","3","LAD"
"81926","3","2","WSN"
"81927","0","3","LAD"
"81928","3","0","WSN"
"81929","2","3","LAD"
"81930","2","3","LAD"
"81931","2","3","LAD"
"81932","3","2","WSN"
"81933","3","1","WSN"
"81934","3","2","WSN"
"81935","1","3","LAD"
"81936","0","3","LAD"
"81937","3","1","WSN"
"81938","1","3","LAD"
"81939","2","3","LAD"
"81940","0","3","LAD"
"81941","2","3","LAD"
"81942","2","3","LAD"
"81943","1","3","LAD"
"81944","1","3","LAD"
"81945","3","1","WSN"
"81946","0","3","LAD"
"81947","3","0","WSN"
"81948","3","1","WSN"
"81949","0","3","LAD"
"81950","2","3","LAD"
"81951","2","3","LAD"
"81952","2","3","LAD"
"81953","2","3","LAD"
"81954","3","2","WSN"
"81955","0","3","LAD"
"81956","1","3","LAD"
"81957","2","3","LAD"
"81958","1","3","LAD"
"81959","3","0","WSN"
"81960","2","3","LAD"
"81961","0","3","LAD"
"81962","2","3","LAD"
"81963","2","3","LAD"
"81964","1","3","LAD"
"81965","3","1","WSN"
"81966","2","3","LAD"
"81967","0","3","LAD"
"81968","1","3","LAD"
"81969","3","1","WSN"
"81970","1","3","LAD"
"81971","1","3","LAD"
"81972","3","2","WSN"
"81973","1","3","LAD"
"81974","1","3","LAD"
"81975","1","3","LAD"
"81976","3","2","WSN"
"81977","1","3","LAD"
"81978","2","3","LAD"
"81979","3","0","WSN"
"81980","0","3","LAD"
"81981","1","3","LAD"
"81982","1","3","LAD"
"81983","1","3","LAD"
"81984","3","2","WSN"
"81985","0","3","LAD"
"81986","0","3","LAD"
"81987","1","3","LAD"
"81988","3","0","WSN"
"81989","0","3","LAD"
"81990","2","3","LAD"
"81991","1","3","LAD"
"81992","1","3","LAD"
"81993","0","3","LAD"
"81994","2","3","LAD"
"81995","1","3","LAD"
"81996","1","3","LAD"
"81997","1","3","LAD"
"81998","2","3","LAD"
"81999","0","3","LAD"
"82000","1","3","LAD"
"82001","2","3","LAD"
"82002","0","3","LAD"
"82003","0","3","LAD"
"82004","3","2","WSN"
"82005","3","0","WSN"
"82006","2","3","LAD"
"82007","1","3","LAD"
"82008","0","3","LAD"
"82009","2","3","LAD"
"82010","2","3","LAD"
"82011","0","3","LAD"
"82012","3","2","WSN"
"82013","1","3","LAD"
"82014","0","3","LAD"
"82015","2","3","LAD"
"82016","0","3","LAD"
"82017","1","3","LAD"
"82018","3","2","WSN"
"82019","3","1","WSN"
"82020","2","3","LAD"
"82021","3","1","WSN"
"82022","3","2","WSN"
"82023","3","1","WSN"
"82024","3","2","WSN"
"82025","2","3","LAD"
"82026","2","3","LAD"
"82027","2","3","LAD"
"82028","1","3","LAD"
"82029","1","3","LAD"
"82030","3","1","WSN"
"82031","2","3","LAD"
"82032","0","3","LAD"
"82033","1","3","LAD"
"82034","2","3","LAD"
"82035","3","1","WSN"
"82036","1","3","LAD"
"82037","0","3","LAD"
"82038","3","2","WSN"
"82039","1","3","LAD"
"82040","1","3","LAD"
"82041","0","3","LAD"
"82042","1","3","LAD"
"82043","0","3","LAD"
"82044","3","2","WSN"
"82045","1","3","LAD"
"82046","1","3","LAD"
"82047","2","3","LAD"
"82048","0","3","LAD"
"82049","1","3","LAD"
"82050","3","1","WSN"
"82051","2","3","LAD"
"82052","3","1","WSN"
"82053","3","0","WSN"
"82054","1","3","LAD"
"82055","2","3","LAD"
"82056","2","3","LAD"
"82057","0","3","LAD"
"82058","1","3","LAD"
"82059","3","2","WSN"
"82060","2","3","LAD"
"82061","2","3","LAD"
"82062","1","3","LAD"
"82063","2","3","LAD"
"82064","2","3","LAD"
"82065","2","3","LAD"
"82066","1","3","LAD"
"82067","0","3","LAD"
"82068","0","3","LAD"
"82069","3","0","WSN"
"82070","0","3","LAD"
"82071","2","3","LAD"
"82072","2","3","LAD"
"82073","0","3","LAD"
"82074","2","3","LAD"
"82075","3","1","WSN"
"82076","0","3","LAD"
"82077","0","3","LAD"
"82078","1","3","LAD"
"82079","2","3","LAD"
"82080","2","3","LAD"
"82081","1","3","LAD"
"82082","3","0","WSN"
"82083","2","3","LAD"
"82084","3","0","WSN"
"82085","2","3","LAD"
"82086","0","3","LAD"
"82087","2","3","LAD"
"82088","3","1","WSN"
"82089","2","3","LAD"
"82090","2","3","LAD"
"82091","0","3","LAD"
"82092","3","2","WSN"
"82093","1","3","LAD"
"82094","1","3","LAD"
"82095","2","3","LAD"
"82096","3","0","WSN"
"82097","0","3","LAD"
"82098","2","3","LAD"
"82099","2","3","LAD"
"82100","2","3","LAD"
"82101","1","3","LAD"
"82102","1","3","LAD"
"82103","0","3","LAD"
"82104","3","1","WSN"
"82105","2","3","LAD"
"82106","2","3","LAD"
"82107","1","3","LAD"
"82108","1","3","LAD"
"82109","0","3","LAD"
"82110","0","3","LAD"
"82111","2","3","LAD"
"82112","0","3","LAD"
"82113","3","0","WSN"
"82114","2","3","LAD"
"82115","1","3","LAD"
"82116","1","3","LAD"
"82117","2","3","LAD"
"82118","3","1","WSN"
"82119","3","2","WSN"
"82120","0","3","LAD"
"82121","3","1","WSN"
"82122","2","3","LAD"
"82123","3","0","WSN"
"82124","3","1","WSN"
"82125","1","3","LAD"
"82126","3","1","WSN"
"82127","1","3","LAD"
"82128","1","3","LAD"
"82129","1","3","LAD"
"82130","2","3","LAD"
"82131","0","3","LAD"
"82132","0","3","LAD"
"82133","3","1","WSN"
"82134","2","3","LAD"
"82135","0","3","LAD"
"82136","1","3","LAD"
"82137","3","2","WSN"
"82138","3","1","WSN"
"82139","0","3","LAD"
"82140","0","3","LAD"
"82141","1","3","LAD"
"82142","1","3","LAD"
"82143","3","1","WSN"
"82144","1","3","LAD"
"82145","2","3","LAD"
"82146","3","2","WSN"
"82147","2","3","LAD"
"82148","1","3","LAD"
"82149","2","3","LAD"
"82150","2","3","LAD"
"82151","2","3","LAD"
"82152","2","3","LAD"
"82153","3","1","WSN"
"82154","0","3","LAD"
"82155","0","3","LAD"
"82156","3","1","WSN"
"82157","2","3","LAD"
"82158","1","3","LAD"
"82159","3","2","WSN"
"82160","2","3","LAD"
"82161","2","3","LAD"
"82162","0","3","LAD"
"82163","2","3","LAD"
"82164","3","0","WSN"
"82165","3","2","WSN"
"82166","3","2","WSN"
"82167","2","3","LAD"
"82168","1","3","LAD"
"82169","0","3","LAD"
"82170","1","3","LAD"
"82171","2","3","LAD"
"82172","0","3","LAD"
"82173","0","3","LAD"
"82174","0","3","LAD"
"82175","3","1","WSN"
"82176","2","3","LAD"
"82177","2","3","LAD"
"82178","0","3","LAD"
"82179","1","3","LAD"
"82180","3","1","WSN"
"82181","0","3","LAD"
"82182","0","3","LAD"
"82183","1","3","LAD"
"82184","1","3","LAD"
"82185","1","3","LAD"
"82186","3","0","WSN"
"82187","2","3","LAD"
"82188","1","3","LAD"
"82189","3","1","WSN"
"82190","0","3","LAD"
"82191","2","3","LAD"
"82192","1","3","LAD"
"82193","3","1","WSN"
"82194","1","3","LAD"
"82195","1","3","LAD"
"82196","2","3","LAD"
"82197","3","1","WSN"
"82198","3","2","WSN"
"82199","2","3","LAD"
"82200","3","1","WSN"
"82201","1","3","LAD"
"82202","3","2","WSN"
"82203","1","3","LAD"
"82204","0","3","LAD"
"82205","3","1","WSN"
"82206","1","3","LAD"
"82207","0","3","LAD"
"82208","3","1","WSN"
