"","TBR","HOU","Series Winner"
"11251","3","1","TBR"
"11252","0","3","HOU"
"11253","1","3","HOU"
"11254","3","1","TBR"
"11255","3","2","TBR"
"11256","0","3","HOU"
"11257","3","2","TBR"
"11258","0","3","HOU"
"11259","1","3","HOU"
"11260","0","3","HOU"
"11261","0","3","HOU"
"11262","0","3","HOU"
"11263","1","3","HOU"
"11264","0","3","HOU"
"11265","2","3","HOU"
"11266","0","3","HOU"
"11267","1","3","HOU"
"11268","0","3","HOU"
"11269","2","3","HOU"
"11270","1","3","HOU"
"11271","2","3","HOU"
"11272","3","1","TBR"
"11273","1","3","HOU"
"11274","0","3","HOU"
"11275","0","3","HOU"
"11276","3","1","TBR"
"11277","2","3","HOU"
"11278","0","3","HOU"
"11279","2","3","HOU"
"11280","0","3","HOU"
"11281","0","3","HOU"
"11282","1","3","HOU"
"11283","2","3","HOU"
"11284","0","3","HOU"
"11285","3","1","TBR"
"11286","0","3","HOU"
"11287","3","0","TBR"
"11288","0","3","HOU"
"11289","2","3","HOU"
"11290","2","3","HOU"
"11291","2","3","HOU"
"11292","0","3","HOU"
"11293","2","3","HOU"
"11294","0","3","HOU"
"11295","3","2","TBR"
"11296","0","3","HOU"
"11297","3","1","TBR"
"11298","3","0","TBR"
"11299","3","2","TBR"
"11300","1","3","HOU"
"11301","3","2","TBR"
"11302","0","3","HOU"
"11303","1","3","HOU"
"11304","1","3","HOU"
"11305","3","1","TBR"
"11306","2","3","HOU"
"11307","3","1","TBR"
"11308","0","3","HOU"
"11309","1","3","HOU"
"11310","3","2","TBR"
"11311","1","3","HOU"
"11312","0","3","HOU"
"11313","2","3","HOU"
"11314","0","3","HOU"
"11315","0","3","HOU"
"11316","0","3","HOU"
"11317","1","3","HOU"
"11318","1","3","HOU"
"11319","3","1","TBR"
"11320","3","0","TBR"
"11321","0","3","HOU"
"11322","3","2","TBR"
"11323","2","3","HOU"
"11324","0","3","HOU"
"11325","2","3","HOU"
"11326","0","3","HOU"
"11327","2","3","HOU"
"11328","2","3","HOU"
"11329","2","3","HOU"
"11330","0","3","HOU"
"11331","1","3","HOU"
"11332","0","3","HOU"
"11333","3","2","TBR"
"11334","0","3","HOU"
"11335","2","3","HOU"
"11336","2","3","HOU"
"11337","3","2","TBR"
"11338","3","1","TBR"
"11339","1","3","HOU"
"11340","3","1","TBR"
"11341","0","3","HOU"
"11342","1","3","HOU"
"11343","2","3","HOU"
"11344","3","1","TBR"
"11345","2","3","HOU"
"11346","0","3","HOU"
"11347","3","1","TBR"
"11348","2","3","HOU"
"11349","3","1","TBR"
"11350","2","3","HOU"
"11351","3","1","TBR"
"11352","1","3","HOU"
"11353","0","3","HOU"
"11354","0","3","HOU"
"11355","1","3","HOU"
"11356","0","3","HOU"
"11357","3","1","TBR"
"11358","3","1","TBR"
"11359","1","3","HOU"
"11360","1","3","HOU"
"11361","1","3","HOU"
"11362","0","3","HOU"
"11363","2","3","HOU"
"11364","3","2","TBR"
"11365","0","3","HOU"
"11366","0","3","HOU"
"11367","1","3","HOU"
"11368","1","3","HOU"
"11369","1","3","HOU"
"11370","1","3","HOU"
"11371","0","3","HOU"
"11372","0","3","HOU"
"11373","0","3","HOU"
"11374","3","0","TBR"
"11375","3","0","TBR"
"11376","3","1","TBR"
"11377","2","3","HOU"
"11378","2","3","HOU"
"11379","3","1","TBR"
"11380","0","3","HOU"
"11381","1","3","HOU"
"11382","0","3","HOU"
"11383","0","3","HOU"
"11384","3","2","TBR"
"11385","1","3","HOU"
"11386","0","3","HOU"
"11387","2","3","HOU"
"11388","0","3","HOU"
"11389","1","3","HOU"
"11390","1","3","HOU"
"11391","0","3","HOU"
"11392","2","3","HOU"
"11393","2","3","HOU"
"11394","0","3","HOU"
"11395","2","3","HOU"
"11396","0","3","HOU"
"11397","3","2","TBR"
"11398","1","3","HOU"
"11399","1","3","HOU"
"11400","1","3","HOU"
"11401","2","3","HOU"
"11402","2","3","HOU"
"11403","2","3","HOU"
"11404","0","3","HOU"
"11405","0","3","HOU"
"11406","2","3","HOU"
"11407","0","3","HOU"
"11408","1","3","HOU"
"11409","1","3","HOU"
"11410","0","3","HOU"
"11411","2","3","HOU"
"11412","1","3","HOU"
"11413","3","2","TBR"
"11414","0","3","HOU"
"11415","0","3","HOU"
"11416","0","3","HOU"
"11417","2","3","HOU"
"11418","1","3","HOU"
"11419","1","3","HOU"
"11420","0","3","HOU"
"11421","0","3","HOU"
"11422","2","3","HOU"
"11423","0","3","HOU"
"11424","2","3","HOU"
"11425","3","1","TBR"
"11426","2","3","HOU"
"11427","3","1","TBR"
"11428","0","3","HOU"
"11429","1","3","HOU"
"11430","1","3","HOU"
"11431","2","3","HOU"
"11432","1","3","HOU"
"11433","0","3","HOU"
"11434","2","3","HOU"
"11435","0","3","HOU"
"11436","0","3","HOU"
"11437","0","3","HOU"
"11438","0","3","HOU"
"11439","2","3","HOU"
"11440","0","3","HOU"
"11441","0","3","HOU"
"11442","1","3","HOU"
"11443","0","3","HOU"
"11444","1","3","HOU"
"11445","2","3","HOU"
"11446","3","1","TBR"
"11447","3","1","TBR"
"11448","1","3","HOU"
"11449","0","3","HOU"
"11450","0","3","HOU"
"11451","2","3","HOU"
"11452","2","3","HOU"
"11453","1","3","HOU"
"11454","2","3","HOU"
"11455","2","3","HOU"
"11456","1","3","HOU"
"11457","3","1","TBR"
"11458","2","3","HOU"
"11459","2","3","HOU"
"11460","2","3","HOU"
"11461","0","3","HOU"
"11462","0","3","HOU"
"11463","2","3","HOU"
"11464","2","3","HOU"
"11465","0","3","HOU"
"11466","2","3","HOU"
"11467","2","3","HOU"
"11468","1","3","HOU"
"11469","0","3","HOU"
"11470","3","0","TBR"
"11471","0","3","HOU"
"11472","3","1","TBR"
"11473","0","3","HOU"
"11474","3","1","TBR"
"11475","1","3","HOU"
"11476","3","0","TBR"
"11477","3","1","TBR"
"11478","1","3","HOU"
"11479","2","3","HOU"
"11480","1","3","HOU"
"11481","2","3","HOU"
"11482","0","3","HOU"
"11483","2","3","HOU"
"11484","3","2","TBR"
"11485","1","3","HOU"
"11486","3","1","TBR"
"11487","2","3","HOU"
"11488","3","2","TBR"
"11489","0","3","HOU"
"11490","2","3","HOU"
"11491","3","1","TBR"
"11492","0","3","HOU"
"11493","2","3","HOU"
"11494","0","3","HOU"
"11495","1","3","HOU"
"11496","3","1","TBR"
"11497","1","3","HOU"
"11498","2","3","HOU"
"11499","1","3","HOU"
"11500","2","3","HOU"
"11501","0","3","HOU"
"11502","0","3","HOU"
"11503","0","3","HOU"
"11504","3","1","TBR"
"11505","1","3","HOU"
"11506","2","3","HOU"
"11507","3","2","TBR"
"11508","3","1","TBR"
"11509","2","3","HOU"
"11510","0","3","HOU"
"11511","0","3","HOU"
"11512","0","3","HOU"
"11513","0","3","HOU"
"11514","2","3","HOU"
"11515","2","3","HOU"
"11516","3","1","TBR"
"11517","3","2","TBR"
"11518","2","3","HOU"
"11519","2","3","HOU"
"11520","3","2","TBR"
"11521","3","1","TBR"
"11522","0","3","HOU"
"11523","1","3","HOU"
"11524","1","3","HOU"
"11525","1","3","HOU"
"11526","1","3","HOU"
"11527","0","3","HOU"
"11528","0","3","HOU"
"11529","2","3","HOU"
"11530","0","3","HOU"
"11531","0","3","HOU"
"11532","3","1","TBR"
"11533","3","2","TBR"
"11534","0","3","HOU"
"11535","0","3","HOU"
"11536","0","3","HOU"
"11537","0","3","HOU"
"11538","1","3","HOU"
"11539","2","3","HOU"
"11540","2","3","HOU"
"11541","0","3","HOU"
"11542","3","0","TBR"
"11543","3","0","TBR"
"11544","0","3","HOU"
"11545","3","2","TBR"
"11546","0","3","HOU"
"11547","0","3","HOU"
"11548","3","0","TBR"
"11549","2","3","HOU"
"11550","2","3","HOU"
"11551","0","3","HOU"
"11552","2","3","HOU"
"11553","3","0","TBR"
"11554","3","2","TBR"
"11555","3","0","TBR"
"11556","3","2","TBR"
"11557","3","2","TBR"
"11558","3","1","TBR"
"11559","2","3","HOU"
"11560","3","1","TBR"
"11561","3","1","TBR"
"11562","3","0","TBR"
"11563","1","3","HOU"
"11564","2","3","HOU"
"11565","3","1","TBR"
"11566","3","2","TBR"
"11567","2","3","HOU"
"11568","1","3","HOU"
"11569","2","3","HOU"
"11570","0","3","HOU"
"11571","2","3","HOU"
"11572","0","3","HOU"
"11573","1","3","HOU"
"11574","1","3","HOU"
"11575","3","1","TBR"
"11576","0","3","HOU"
"11577","3","1","TBR"
"11578","0","3","HOU"
"11579","0","3","HOU"
"11580","2","3","HOU"
"11581","1","3","HOU"
"11582","1","3","HOU"
"11583","0","3","HOU"
"11584","1","3","HOU"
"11585","1","3","HOU"
"11586","2","3","HOU"
"11587","1","3","HOU"
"11588","2","3","HOU"
"11589","1","3","HOU"
"11590","2","3","HOU"
"11591","0","3","HOU"
"11592","2","3","HOU"
"11593","3","1","TBR"
"11594","3","1","TBR"
"11595","0","3","HOU"
"11596","2","3","HOU"
"11597","0","3","HOU"
"11598","3","1","TBR"
"11599","3","2","TBR"
"11600","3","1","TBR"
"11601","2","3","HOU"
"11602","2","3","HOU"
"11603","1","3","HOU"
"11604","3","0","TBR"
"11605","2","3","HOU"
"11606","3","2","TBR"
"11607","3","2","TBR"
"11608","1","3","HOU"
"11609","2","3","HOU"
"11610","0","3","HOU"
"11611","2","3","HOU"
"11612","0","3","HOU"
"11613","0","3","HOU"
"11614","0","3","HOU"
"11615","1","3","HOU"
"11616","1","3","HOU"
"11617","3","2","TBR"
"11618","3","2","TBR"
"11619","0","3","HOU"
"11620","0","3","HOU"
"11621","1","3","HOU"
"11622","2","3","HOU"
"11623","0","3","HOU"
"11624","0","3","HOU"
"11625","2","3","HOU"
"11626","2","3","HOU"
"11627","3","2","TBR"
"11628","0","3","HOU"
"11629","0","3","HOU"
"11630","0","3","HOU"
"11631","2","3","HOU"
"11632","3","1","TBR"
"11633","0","3","HOU"
"11634","1","3","HOU"
"11635","3","2","TBR"
"11636","2","3","HOU"
"11637","0","3","HOU"
"11638","0","3","HOU"
"11639","0","3","HOU"
"11640","2","3","HOU"
"11641","0","3","HOU"
"11642","0","3","HOU"
"11643","3","1","TBR"
"11644","2","3","HOU"
"11645","1","3","HOU"
"11646","0","3","HOU"
"11647","3","0","TBR"
"11648","2","3","HOU"
"11649","1","3","HOU"
"11650","3","2","TBR"
"11651","1","3","HOU"
"11652","0","3","HOU"
"11653","3","2","TBR"
"11654","0","3","HOU"
"11655","0","3","HOU"
"11656","3","1","TBR"
"11657","3","1","TBR"
"11658","2","3","HOU"
"11659","1","3","HOU"
"11660","1","3","HOU"
"11661","2","3","HOU"
"11662","2","3","HOU"
"11663","1","3","HOU"
"11664","3","2","TBR"
"11665","3","2","TBR"
"11666","1","3","HOU"
"11667","0","3","HOU"
"11668","3","2","TBR"
"11669","2","3","HOU"
"11670","3","2","TBR"
"11671","2","3","HOU"
"11672","2","3","HOU"
"11673","1","3","HOU"
"11674","0","3","HOU"
"11675","0","3","HOU"
"11676","3","2","TBR"
"11677","0","3","HOU"
"11678","1","3","HOU"
"11679","0","3","HOU"
"11680","1","3","HOU"
"11681","2","3","HOU"
"11682","3","2","TBR"
"11683","0","3","HOU"
"11684","3","2","TBR"
"11685","3","2","TBR"
"11686","1","3","HOU"
"11687","0","3","HOU"
"11688","2","3","HOU"
"11689","0","3","HOU"
"11690","2","3","HOU"
"11691","2","3","HOU"
"11692","3","1","TBR"
"11693","3","2","TBR"
"11694","2","3","HOU"
"11695","3","2","TBR"
"11696","0","3","HOU"
"11697","1","3","HOU"
"11698","1","3","HOU"
"11699","3","0","TBR"
"11700","2","3","HOU"
"11701","2","3","HOU"
"11702","0","3","HOU"
"11703","3","2","TBR"
"11704","3","2","TBR"
"11705","3","0","TBR"
"11706","1","3","HOU"
"11707","0","3","HOU"
"11708","2","3","HOU"
"11709","0","3","HOU"
"11710","0","3","HOU"
"11711","2","3","HOU"
"11712","0","3","HOU"
"11713","2","3","HOU"
"11714","0","3","HOU"
"11715","2","3","HOU"
"11716","2","3","HOU"
"11717","0","3","HOU"
"11718","3","2","TBR"
"11719","2","3","HOU"
"11720","1","3","HOU"
"11721","0","3","HOU"
"11722","0","3","HOU"
"11723","2","3","HOU"
"11724","3","2","TBR"
"11725","1","3","HOU"
"11726","0","3","HOU"
"11727","3","0","TBR"
"11728","0","3","HOU"
"11729","2","3","HOU"
"11730","1","3","HOU"
"11731","3","1","TBR"
"11732","2","3","HOU"
"11733","1","3","HOU"
"11734","0","3","HOU"
"11735","2","3","HOU"
"11736","2","3","HOU"
"11737","0","3","HOU"
"11738","0","3","HOU"
"11739","2","3","HOU"
"11740","3","0","TBR"
"11741","2","3","HOU"
"11742","0","3","HOU"
"11743","0","3","HOU"
"11744","1","3","HOU"
"11745","3","1","TBR"
"11746","0","3","HOU"
"11747","3","2","TBR"
"11748","3","1","TBR"
"11749","2","3","HOU"
"11750","0","3","HOU"
"11751","0","3","HOU"
"11752","2","3","HOU"
"11753","0","3","HOU"
"11754","2","3","HOU"
"11755","0","3","HOU"
"11756","3","2","TBR"
"11757","0","3","HOU"
"11758","0","3","HOU"
"11759","0","3","HOU"
"11760","3","1","TBR"
"11761","0","3","HOU"
"11762","3","1","TBR"
"11763","0","3","HOU"
"11764","1","3","HOU"
"11765","3","1","TBR"
"11766","1","3","HOU"
"11767","0","3","HOU"
"11768","3","0","TBR"
"11769","3","0","TBR"
"11770","2","3","HOU"
"11771","2","3","HOU"
"11772","0","3","HOU"
"11773","1","3","HOU"
"11774","2","3","HOU"
"11775","3","0","TBR"
"11776","1","3","HOU"
"11777","0","3","HOU"
"11778","0","3","HOU"
"11779","2","3","HOU"
"11780","2","3","HOU"
"11781","0","3","HOU"
"11782","3","2","TBR"
"11783","1","3","HOU"
"11784","1","3","HOU"
"11785","2","3","HOU"
"11786","2","3","HOU"
"11787","3","2","TBR"
"11788","1","3","HOU"
"11789","2","3","HOU"
"11790","0","3","HOU"
"11791","3","1","TBR"
"11792","1","3","HOU"
"11793","0","3","HOU"
"11794","2","3","HOU"
"11795","3","1","TBR"
"11796","2","3","HOU"
"11797","2","3","HOU"
"11798","0","3","HOU"
"11799","3","1","TBR"
"11800","3","1","TBR"
"11801","2","3","HOU"
"11802","3","1","TBR"
"11803","1","3","HOU"
"11804","3","1","TBR"
"11805","2","3","HOU"
"11806","0","3","HOU"
"11807","2","3","HOU"
"11808","3","1","TBR"
"11809","2","3","HOU"
"11810","0","3","HOU"
"11811","0","3","HOU"
"11812","3","1","TBR"
"11813","0","3","HOU"
"11814","3","2","TBR"
"11815","3","2","TBR"
"11816","1","3","HOU"
"11817","2","3","HOU"
"11818","1","3","HOU"
"11819","0","3","HOU"
"11820","0","3","HOU"
"11821","1","3","HOU"
"11822","3","2","TBR"
"11823","2","3","HOU"
"11824","2","3","HOU"
"11825","2","3","HOU"
"11826","3","0","TBR"
"11827","3","1","TBR"
"11828","0","3","HOU"
"11829","2","3","HOU"
"11830","3","2","TBR"
"11831","1","3","HOU"
"11832","3","1","TBR"
"11833","3","1","TBR"
"11834","3","2","TBR"
"11835","0","3","HOU"
"11836","1","3","HOU"
"11837","0","3","HOU"
"11838","1","3","HOU"
"11839","0","3","HOU"
"11840","2","3","HOU"
"11841","3","2","TBR"
"11842","1","3","HOU"
"11843","2","3","HOU"
"11844","0","3","HOU"
"11845","0","3","HOU"
"11846","2","3","HOU"
"11847","3","1","TBR"
"11848","2","3","HOU"
"11849","2","3","HOU"
"11850","2","3","HOU"
"11851","1","3","HOU"
"11852","0","3","HOU"
"11853","2","3","HOU"
"11854","3","0","TBR"
"11855","0","3","HOU"
"11856","3","2","TBR"
"11857","1","3","HOU"
"11858","3","1","TBR"
"11859","2","3","HOU"
"11860","0","3","HOU"
"11861","1","3","HOU"
"11862","1","3","HOU"
"11863","2","3","HOU"
"11864","3","1","TBR"
"11865","3","0","TBR"
"11866","0","3","HOU"
"11867","0","3","HOU"
"11868","1","3","HOU"
"11869","0","3","HOU"
"11870","2","3","HOU"
"11871","2","3","HOU"
"11872","0","3","HOU"
"11873","2","3","HOU"
"11874","3","2","TBR"
"11875","0","3","HOU"
"11876","3","1","TBR"
"11877","1","3","HOU"
"11878","1","3","HOU"
"11879","0","3","HOU"
"11880","0","3","HOU"
"11881","3","2","TBR"
"11882","2","3","HOU"
"11883","0","3","HOU"
"11884","2","3","HOU"
"11885","2","3","HOU"
"11886","3","1","TBR"
"11887","1","3","HOU"
"11888","1","3","HOU"
"11889","2","3","HOU"
"11890","3","2","TBR"
"11891","2","3","HOU"
"11892","3","1","TBR"
"11893","0","3","HOU"
"11894","0","3","HOU"
"11895","1","3","HOU"
"11896","0","3","HOU"
"11897","3","1","TBR"
"11898","3","0","TBR"
"11899","1","3","HOU"
"11900","2","3","HOU"
"11901","0","3","HOU"
"11902","0","3","HOU"
"11903","0","3","HOU"
"11904","2","3","HOU"
"11905","1","3","HOU"
"11906","2","3","HOU"
"11907","0","3","HOU"
"11908","3","1","TBR"
"11909","1","3","HOU"
"11910","0","3","HOU"
"11911","1","3","HOU"
"11912","3","2","TBR"
"11913","1","3","HOU"
"11914","3","1","TBR"
"11915","1","3","HOU"
"11916","0","3","HOU"
"11917","3","2","TBR"
"11918","3","1","TBR"
"11919","0","3","HOU"
"11920","0","3","HOU"
"11921","1","3","HOU"
"11922","1","3","HOU"
"11923","0","3","HOU"
"11924","1","3","HOU"
"11925","1","3","HOU"
"11926","0","3","HOU"
"11927","0","3","HOU"
"11928","2","3","HOU"
"11929","0","3","HOU"
"11930","1","3","HOU"
"11931","0","3","HOU"
"11932","2","3","HOU"
"11933","3","1","TBR"
"11934","3","1","TBR"
"11935","0","3","HOU"
"11936","1","3","HOU"
"11937","1","3","HOU"
"11938","0","3","HOU"
"11939","3","1","TBR"
"11940","0","3","HOU"
"11941","1","3","HOU"
"11942","2","3","HOU"
"11943","3","0","TBR"
"11944","0","3","HOU"
"11945","3","2","TBR"
"11946","1","3","HOU"
"11947","1","3","HOU"
"11948","0","3","HOU"
"11949","3","2","TBR"
"11950","0","3","HOU"
"11951","2","3","HOU"
"11952","3","2","TBR"
"11953","2","3","HOU"
"11954","2","3","HOU"
"11955","1","3","HOU"
"11956","2","3","HOU"
"11957","1","3","HOU"
"11958","2","3","HOU"
"11959","2","3","HOU"
"11960","0","3","HOU"
"11961","0","3","HOU"
"11962","1","3","HOU"
"11963","0","3","HOU"
"11964","2","3","HOU"
"11965","0","3","HOU"
"11966","3","2","TBR"
"11967","0","3","HOU"
"11968","3","1","TBR"
"11969","1","3","HOU"
"11970","3","1","TBR"
"11971","0","3","HOU"
"11972","0","3","HOU"
"11973","1","3","HOU"
"11974","1","3","HOU"
"11975","3","1","TBR"
"11976","3","1","TBR"
"11977","0","3","HOU"
"11978","0","3","HOU"
"11979","1","3","HOU"
"11980","1","3","HOU"
"11981","1","3","HOU"
"11982","1","3","HOU"
"11983","0","3","HOU"
"11984","0","3","HOU"
"11985","0","3","HOU"
"11986","1","3","HOU"
"11987","2","3","HOU"
"11988","3","2","TBR"
"11989","2","3","HOU"
"11990","3","0","TBR"
"11991","0","3","HOU"
"11992","3","2","TBR"
"11993","3","1","TBR"
"11994","1","3","HOU"
"11995","1","3","HOU"
"11996","2","3","HOU"
"11997","3","2","TBR"
"11998","2","3","HOU"
"11999","1","3","HOU"
"12000","3","1","TBR"
"12001","2","3","HOU"
"12002","3","2","TBR"
"12003","0","3","HOU"
"12004","2","3","HOU"
"12005","1","3","HOU"
"12006","3","0","TBR"
"12007","0","3","HOU"
"12008","0","3","HOU"
"12009","2","3","HOU"
"12010","2","3","HOU"
"12011","2","3","HOU"
"12012","3","2","TBR"
"12013","0","3","HOU"
"12014","1","3","HOU"
"12015","0","3","HOU"
"12016","2","3","HOU"
"12017","3","2","TBR"
"12018","0","3","HOU"
"12019","2","3","HOU"
"12020","0","3","HOU"
"12021","2","3","HOU"
"12022","1","3","HOU"
"12023","2","3","HOU"
"12024","3","2","TBR"
"12025","3","1","TBR"
"12026","3","2","TBR"
"12027","1","3","HOU"
"12028","0","3","HOU"
"12029","0","3","HOU"
"12030","0","3","HOU"
"12031","0","3","HOU"
"12032","3","1","TBR"
"12033","2","3","HOU"
"12034","2","3","HOU"
"12035","2","3","HOU"
"12036","1","3","HOU"
"12037","3","2","TBR"
"12038","1","3","HOU"
"12039","2","3","HOU"
"12040","0","3","HOU"
"12041","0","3","HOU"
"12042","2","3","HOU"
"12043","2","3","HOU"
"12044","2","3","HOU"
"12045","0","3","HOU"
"12046","2","3","HOU"
"12047","1","3","HOU"
"12048","1","3","HOU"
"12049","0","3","HOU"
"12050","2","3","HOU"
"12051","0","3","HOU"
"12052","3","1","TBR"
"12053","0","3","HOU"
"12054","0","3","HOU"
"12055","3","1","TBR"
"12056","3","2","TBR"
"12057","1","3","HOU"
"12058","2","3","HOU"
"12059","2","3","HOU"
"12060","2","3","HOU"
"12061","3","1","TBR"
"12062","3","1","TBR"
"12063","3","2","TBR"
"12064","2","3","HOU"
"12065","0","3","HOU"
"12066","1","3","HOU"
"12067","2","3","HOU"
"12068","1","3","HOU"
"12069","0","3","HOU"
"12070","2","3","HOU"
"12071","0","3","HOU"
"12072","0","3","HOU"
"12073","3","2","TBR"
"12074","3","1","TBR"
"12075","3","1","TBR"
"12076","0","3","HOU"
"12077","0","3","HOU"
"12078","2","3","HOU"
"12079","0","3","HOU"
"12080","0","3","HOU"
"12081","1","3","HOU"
"12082","2","3","HOU"
"12083","0","3","HOU"
"12084","0","3","HOU"
"12085","3","1","TBR"
"12086","3","2","TBR"
"12087","0","3","HOU"
"12088","3","2","TBR"
"12089","0","3","HOU"
"12090","1","3","HOU"
"12091","3","2","TBR"
"12092","0","3","HOU"
"12093","2","3","HOU"
"12094","3","0","TBR"
"12095","2","3","HOU"
"12096","2","3","HOU"
"12097","0","3","HOU"
"12098","0","3","HOU"
"12099","2","3","HOU"
"12100","2","3","HOU"
"12101","3","1","TBR"
"12102","0","3","HOU"
"12103","2","3","HOU"
"12104","0","3","HOU"
"12105","1","3","HOU"
"12106","3","0","TBR"
"12107","0","3","HOU"
"12108","2","3","HOU"
"12109","3","0","TBR"
"12110","2","3","HOU"
"12111","3","2","TBR"
"12112","2","3","HOU"
"12113","2","3","HOU"
"12114","2","3","HOU"
"12115","0","3","HOU"
"12116","0","3","HOU"
"12117","3","2","TBR"
"12118","3","2","TBR"
"12119","3","1","TBR"
"12120","2","3","HOU"
"12121","0","3","HOU"
"12122","3","1","TBR"
"12123","3","0","TBR"
"12124","1","3","HOU"
"12125","3","1","TBR"
"12126","0","3","HOU"
"12127","0","3","HOU"
"12128","1","3","HOU"
"12129","3","1","TBR"
"12130","1","3","HOU"
"12131","2","3","HOU"
"12132","3","0","TBR"
"12133","2","3","HOU"
"12134","1","3","HOU"
"12135","0","3","HOU"
"12136","0","3","HOU"
"12137","2","3","HOU"
"12138","3","2","TBR"
"12139","0","3","HOU"
"12140","2","3","HOU"
"12141","1","3","HOU"
"12142","3","2","TBR"
"12143","2","3","HOU"
"12144","2","3","HOU"
"12145","0","3","HOU"
"12146","2","3","HOU"
"12147","2","3","HOU"
"12148","0","3","HOU"
"12149","1","3","HOU"
"12150","0","3","HOU"
"12151","2","3","HOU"
"12152","2","3","HOU"
"12153","0","3","HOU"
"12154","0","3","HOU"
"12155","2","3","HOU"
"12156","3","2","TBR"
"12157","0","3","HOU"
"12158","3","2","TBR"
"12159","2","3","HOU"
"12160","2","3","HOU"
"12161","3","2","TBR"
"12162","2","3","HOU"
"12163","1","3","HOU"
"12164","0","3","HOU"
"12165","0","3","HOU"
"12166","0","3","HOU"
"12167","0","3","HOU"
"12168","3","2","TBR"
"12169","0","3","HOU"
"12170","1","3","HOU"
"12171","2","3","HOU"
"12172","0","3","HOU"
"12173","2","3","HOU"
"12174","3","1","TBR"
"12175","1","3","HOU"
"12176","1","3","HOU"
"12177","2","3","HOU"
"12178","2","3","HOU"
"12179","3","2","TBR"
"12180","0","3","HOU"
"12181","3","1","TBR"
"12182","3","1","TBR"
"12183","0","3","HOU"
"12184","0","3","HOU"
"12185","1","3","HOU"
"12186","0","3","HOU"
"12187","1","3","HOU"
"12188","3","2","TBR"
"12189","3","1","TBR"
"12190","2","3","HOU"
"12191","1","3","HOU"
"12192","2","3","HOU"
"12193","0","3","HOU"
"12194","0","3","HOU"
"12195","1","3","HOU"
"12196","0","3","HOU"
"12197","0","3","HOU"
"12198","0","3","HOU"
"12199","1","3","HOU"
"12200","1","3","HOU"
"12201","0","3","HOU"
"12202","3","1","TBR"
"12203","2","3","HOU"
"12204","1","3","HOU"
"12205","2","3","HOU"
"12206","0","3","HOU"
"12207","2","3","HOU"
"12208","1","3","HOU"
"12209","2","3","HOU"
"12210","2","3","HOU"
"12211","0","3","HOU"
"12212","3","1","TBR"
"12213","3","1","TBR"
"12214","0","3","HOU"
"12215","1","3","HOU"
"12216","2","3","HOU"
"12217","0","3","HOU"
"12218","2","3","HOU"
"12219","3","2","TBR"
"12220","0","3","HOU"
"12221","2","3","HOU"
